X Y INLINE XLINE
11350.0 12100.0 85 55
11375.0 12100.0 85 56
11400.0 12100.0 85 57
11425.0 12100.0 85 58
11450.0 12100.0 85 59
11475.0 12100.0 85 60
11500.0 12100.0 85 61
11525.0 12100.0 85 62
11550.0 12100.0 85 63
11575.0 12100.0 85 64
11600.0 12100.0 85 65
11625.0 12100.0 85 66
11650.0 12100.0 85 67
11675.0 12100.0 85 68
11700.0 12100.0 85 69
11725.0 12100.0 85 70
11750.0 12100.0 85 71
11775.0 12100.0 85 72
11800.0 12100.0 85 73
11825.0 12100.0 85 74
11850.0 12100.0 85 75
11875.0 12100.0 85 76
11900.0 12100.0 85 77
11925.0 12100.0 85 78
11950.0 12100.0 85 79
11975.0 12100.0 85 80
12000.0 12100.0 85 81
12025.0 12100.0 85 82
12050.0 12100.0 85 83
12075.0 12100.0 85 84
12100.0 12100.0 85 85
12125.0 12100.0 85 86
12150.0 12100.0 85 87
12175.0 12100.0 85 88
12200.0 12100.0 85 89
12225.0 12100.0 85 90
12250.0 12100.0 85 91
12275.0 12100.0 85 92
12300.0 12100.0 85 93
12325.0 12100.0 85 94
12350.0 12100.0 85 95
12375.0 12100.0 85 96
12400.0 12100.0 85 97
12425.0 12100.0 85 98
12450.0 12100.0 85 99
12475.0 12100.0 85 100
10000.0 12125.0 86 1
10025.0 12125.0 86 2
10050.0 12125.0 86 3
10075.0 12125.0 86 4
10100.0 12125.0 86 5
10125.0 12125.0 86 6
10150.0 12125.0 86 7
10175.0 12125.0 86 8
10200.0 12125.0 86 9
10225.0 12125.0 86 10
10250.0 12125.0 86 11
10275.0 12125.0 86 12
10300.0 12125.0 86 13
10325.0 12125.0 86 14
10350.0 12125.0 86 15
10375.0 12125.0 86 16
10400.0 12125.0 86 17
10425.0 12125.0 86 18
10450.0 12125.0 86 19
10475.0 12125.0 86 20
10500.0 12125.0 86 21
10525.0 12125.0 86 22
10550.0 12125.0 86 23
10575.0 12125.0 86 24
10600.0 12125.0 86 25
10625.0 12125.0 86 26
10650.0 12125.0 86 27
10675.0 12125.0 86 28
10700.0 12125.0 86 29
10725.0 12125.0 86 30
10750.0 12125.0 86 31
10775.0 12125.0 86 32
10800.0 12125.0 86 33
10825.0 12125.0 86 34
10850.0 12125.0 86 35
10875.0 12125.0 86 36
10900.0 12125.0 86 37
10925.0 12125.0 86 38
10950.0 12125.0 86 39
10975.0 12125.0 86 40
11000.0 12125.0 86 41
11025.0 12125.0 86 42
11050.0 12125.0 86 43
11075.0 12125.0 86 44
11100.0 12125.0 86 45
11125.0 12125.0 86 46
11150.0 12125.0 86 47
11175.0 12125.0 86 48
11200.0 12125.0 86 49
11225.0 12125.0 86 50
11250.0 12125.0 86 51
11275.0 12125.0 86 52
11300.0 12125.0 86 53
11325.0 12125.0 86 54
11350.0 12125.0 86 55
11375.0 12125.0 86 56
11400.0 12125.0 86 57
11425.0 12125.0 86 58
11450.0 12125.0 86 59
11475.0 12125.0 86 60
11500.0 12125.0 86 61
11525.0 12125.0 86 62
11550.0 12125.0 86 63
11575.0 12125.0 86 64
11600.0 12125.0 86 65
11625.0 12125.0 86 66
11650.0 12125.0 86 67
11675.0 12125.0 86 68
11700.0 12125.0 86 69
11725.0 12125.0 86 70
11750.0 12125.0 86 71
11775.0 12125.0 86 72
11800.0 12125.0 86 73
11825.0 12125.0 86 74
11850.0 12125.0 86 75
11875.0 12125.0 86 76
11900.0 12125.0 86 77
11925.0 12125.0 86 78
11950.0 12125.0 86 79
11975.0 12125.0 86 80
12000.0 12125.0 86 81
12025.0 12125.0 86 82
12050.0 12125.0 86 83
12075.0 12125.0 86 84
12100.0 12125.0 86 85
12125.0 12125.0 86 86
12150.0 12125.0 86 87
12175.0 12125.0 86 88
12200.0 12125.0 86 89
12225.0 12125.0 86 90
12250.0 12125.0 86 91
12275.0 12125.0 86 92
12300.0 12125.0 86 93
12325.0 12125.0 86 94
12350.0 12125.0 86 95
12375.0 12125.0 86 96
12400.0 12125.0 86 97
12425.0 12125.0 86 98
12450.0 12125.0 86 99
12475.0 12125.0 86 100
10000.0 12150.0 87 1
10025.0 12150.0 87 2
10050.0 12150.0 87 3
10075.0 12150.0 87 4
10100.0 12150.0 87 5
10125.0 12150.0 87 6
10150.0 12150.0 87 7
10175.0 12150.0 87 8
10200.0 12150.0 87 9
10225.0 12150.0 87 10
10250.0 12150.0 87 11
10275.0 12150.0 87 12
10300.0 12150.0 87 13
10325.0 12150.0 87 14
10350.0 12150.0 87 15
10375.0 12150.0 87 16
10400.0 12150.0 87 17
10425.0 12150.0 87 18
10450.0 12150.0 87 19
10475.0 12150.0 87 20
10500.0 12150.0 87 21
10525.0 12150.0 87 22
10550.0 12150.0 87 23
10575.0 12150.0 87 24
10600.0 12150.0 87 25
10625.0 12150.0 87 26
10650.0 12150.0 87 27
10675.0 12150.0 87 28
10700.0 12150.0 87 29
10725.0 12150.0 87 30
10750.0 12150.0 87 31
10775.0 12150.0 87 32
10800.0 12150.0 87 33
10825.0 12150.0 87 34
10850.0 12150.0 87 35
10875.0 12150.0 87 36
10900.0 12150.0 87 37
10925.0 12150.0 87 38
10950.0 12150.0 87 39
10975.0 12150.0 87 40
11000.0 12150.0 87 41
11025.0 12150.0 87 42
11050.0 12150.0 87 43
11075.0 12150.0 87 44
11100.0 12150.0 87 45
11125.0 12150.0 87 46
11150.0 12150.0 87 47
11175.0 12150.0 87 48
11200.0 12150.0 87 49
11225.0 12150.0 87 50
11250.0 12150.0 87 51
11275.0 12150.0 87 52
11300.0 12150.0 87 53
11325.0 12150.0 87 54
11350.0 12150.0 87 55
11375.0 12150.0 87 56
11400.0 12150.0 87 57
11425.0 12150.0 87 58
11450.0 12150.0 87 59
11475.0 12150.0 87 60
11500.0 12150.0 87 61
11525.0 12150.0 87 62
11550.0 12150.0 87 63
11575.0 12150.0 87 64
11600.0 12150.0 87 65
11625.0 12150.0 87 66
11650.0 12150.0 87 67
11675.0 12150.0 87 68
11700.0 12150.0 87 69
11725.0 12150.0 87 70
11750.0 12150.0 87 71
11775.0 12150.0 87 72
11800.0 12150.0 87 73
11825.0 12150.0 87 74
11850.0 12150.0 87 75
11875.0 12150.0 87 76
11900.0 12150.0 87 77
11925.0 12150.0 87 78
11950.0 12150.0 87 79
11975.0 12150.0 87 80
12000.0 12150.0 87 81
12025.0 12150.0 87 82
12050.0 12150.0 87 83
12075.0 12150.0 87 84
12100.0 12150.0 87 85
12125.0 12150.0 87 86
12150.0 12150.0 87 87
12175.0 12150.0 87 88
12200.0 12150.0 87 89
12225.0 12150.0 87 90
12250.0 12150.0 87 91
12275.0 12150.0 87 92
12300.0 12150.0 87 93
12325.0 12150.0 87 94
12350.0 12150.0 87 95
12375.0 12150.0 87 96
12400.0 12150.0 87 97
12425.0 12150.0 87 98
12450.0 12150.0 87 99
12475.0 12150.0 87 100
10000.0 12175.0 88 1
10025.0 12175.0 88 2
10050.0 12175.0 88 3
10075.0 12175.0 88 4
10100.0 12175.0 88 5
10125.0 12175.0 88 6
10150.0 12175.0 88 7
10175.0 12175.0 88 8
10200.0 12175.0 88 9
10225.0 12175.0 88 10
10250.0 12175.0 88 11
10275.0 12175.0 88 12
10300.0 12175.0 88 13
10325.0 12175.0 88 14
10350.0 12175.0 88 15
10375.0 12175.0 88 16
10400.0 12175.0 88 17
10425.0 12175.0 88 18
10450.0 12175.0 88 19
10475.0 12175.0 88 20
10500.0 12175.0 88 21
10525.0 12175.0 88 22
10550.0 12175.0 88 23
10575.0 12175.0 88 24
10600.0 12175.0 88 25
10625.0 12175.0 88 26
10650.0 12175.0 88 27
10675.0 12175.0 88 28
10700.0 12175.0 88 29
10725.0 12175.0 88 30
10750.0 12175.0 88 31
10775.0 12175.0 88 32
10800.0 12175.0 88 33
10825.0 12175.0 88 34
10850.0 12175.0 88 35
10875.0 12175.0 88 36
10900.0 12175.0 88 37
10925.0 12175.0 88 38
10950.0 12175.0 88 39
10975.0 12175.0 88 40
11000.0 12175.0 88 41
11025.0 12175.0 88 42
11050.0 12175.0 88 43
11075.0 12175.0 88 44
11100.0 12175.0 88 45
11125.0 12175.0 88 46
11150.0 12175.0 88 47
11175.0 12175.0 88 48
11200.0 12175.0 88 49
11225.0 12175.0 88 50
11250.0 12175.0 88 51
11275.0 12175.0 88 52
11300.0 12175.0 88 53
11325.0 12175.0 88 54
11350.0 12175.0 88 55
11375.0 12175.0 88 56
11400.0 12175.0 88 57
11425.0 12175.0 88 58
11450.0 12175.0 88 59
11475.0 12175.0 88 60
11500.0 12175.0 88 61
11525.0 12175.0 88 62
11550.0 12175.0 88 63
11575.0 12175.0 88 64
11600.0 12175.0 88 65
11625.0 12175.0 88 66
11650.0 12175.0 88 67
11675.0 12175.0 88 68
11700.0 12175.0 88 69
11725.0 12175.0 88 70
11750.0 12175.0 88 71
11775.0 12175.0 88 72
11800.0 12175.0 88 73
11825.0 12175.0 88 74
11850.0 12175.0 88 75
11875.0 12175.0 88 76
11900.0 12175.0 88 77
11925.0 12175.0 88 78
11950.0 12175.0 88 79
11975.0 12175.0 88 80
12000.0 12175.0 88 81
12025.0 12175.0 88 82
12050.0 12175.0 88 83
12075.0 12175.0 88 84
12100.0 12175.0 88 85
12125.0 12175.0 88 86
12150.0 12175.0 88 87
12175.0 12175.0 88 88
12200.0 12175.0 88 89
12225.0 12175.0 88 90
12250.0 12175.0 88 91
12275.0 12175.0 88 92
12300.0 12175.0 88 93
12325.0 12175.0 88 94
12350.0 12175.0 88 95
12375.0 12175.0 88 96
12400.0 12175.0 88 97
12425.0 12175.0 88 98
12450.0 12175.0 88 99
12475.0 12175.0 88 100
10000.0 12200.0 89 1
10025.0 12200.0 89 2
10050.0 12200.0 89 3
10075.0 12200.0 89 4
10100.0 12200.0 89 5
10125.0 12200.0 89 6
10150.0 12200.0 89 7
10175.0 12200.0 89 8
10200.0 12200.0 89 9
10225.0 12200.0 89 10
10250.0 12200.0 89 11
10275.0 12200.0 89 12
10300.0 12200.0 89 13
10325.0 12200.0 89 14
10350.0 12200.0 89 15
10375.0 12200.0 89 16
10400.0 12200.0 89 17
10425.0 12200.0 89 18
10450.0 12200.0 89 19
10475.0 12200.0 89 20
10500.0 12200.0 89 21
10525.0 12200.0 89 22
10550.0 12200.0 89 23
10575.0 12200.0 89 24
10600.0 12200.0 89 25
10625.0 12200.0 89 26
10650.0 12200.0 89 27
10675.0 12200.0 89 28
10700.0 12200.0 89 29
10725.0 12200.0 89 30
10750.0 12200.0 89 31
10775.0 12200.0 89 32
10800.0 12200.0 89 33
10825.0 12200.0 89 34
10850.0 12200.0 89 35
10875.0 12200.0 89 36
10900.0 12200.0 89 37
10925.0 12200.0 89 38
10950.0 12200.0 89 39
10975.0 12200.0 89 40
11000.0 12200.0 89 41
11025.0 12200.0 89 42
11050.0 12200.0 89 43
11075.0 12200.0 89 44
11100.0 12200.0 89 45
11125.0 12200.0 89 46
11150.0 12200.0 89 47
11175.0 12200.0 89 48
11200.0 12200.0 89 49
11225.0 12200.0 89 50
11250.0 12200.0 89 51
11275.0 12200.0 89 52
11300.0 12200.0 89 53
11325.0 12200.0 89 54
11350.0 12200.0 89 55
11375.0 12200.0 89 56
11400.0 12200.0 89 57
11425.0 12200.0 89 58
11450.0 12200.0 89 59
11475.0 12200.0 89 60
11500.0 12200.0 89 61
11525.0 12200.0 89 62
11550.0 12200.0 89 63
11575.0 12200.0 89 64
11600.0 12200.0 89 65
11625.0 12200.0 89 66
11650.0 12200.0 89 67
11675.0 12200.0 89 68
11700.0 12200.0 89 69
11725.0 12200.0 89 70
11750.0 12200.0 89 71
11775.0 12200.0 89 72
11800.0 12200.0 89 73
11825.0 12200.0 89 74
11850.0 12200.0 89 75
11875.0 12200.0 89 76
11900.0 12200.0 89 77
11925.0 12200.0 89 78
11950.0 12200.0 89 79
11975.0 12200.0 89 80
12000.0 12200.0 89 81
12025.0 12200.0 89 82
12050.0 12200.0 89 83
12075.0 12200.0 89 84
12100.0 12200.0 89 85
12125.0 12200.0 89 86
12150.0 12200.0 89 87
12175.0 12200.0 89 88
12200.0 12200.0 89 89
12225.0 12200.0 89 90
12250.0 12200.0 89 91
12275.0 12200.0 89 92
12300.0 12200.0 89 93
12325.0 12200.0 89 94
12350.0 12200.0 89 95
12375.0 12200.0 89 96
12400.0 12200.0 89 97
12425.0 12200.0 89 98
12450.0 12200.0 89 99
12475.0 12200.0 89 100
10000.0 12225.0 90 1
10025.0 12225.0 90 2
10050.0 12225.0 90 3
10075.0 12225.0 90 4
10100.0 12225.0 90 5
10125.0 12225.0 90 6
10150.0 12225.0 90 7
10175.0 12225.0 90 8
10200.0 12225.0 90 9
10225.0 12225.0 90 10
10250.0 12225.0 90 11
10275.0 12225.0 90 12
10300.0 12225.0 90 13
10325.0 12225.0 90 14
10350.0 12225.0 90 15
10375.0 12225.0 90 16
10400.0 12225.0 90 17
10425.0 12225.0 90 18
10450.0 12225.0 90 19
10475.0 12225.0 90 20
10500.0 12225.0 90 21
10525.0 12225.0 90 22
10550.0 12225.0 90 23
10575.0 12225.0 90 24
10600.0 12225.0 90 25
10625.0 12225.0 90 26
10650.0 12225.0 90 27
10675.0 12225.0 90 28
10700.0 12225.0 90 29
10725.0 12225.0 90 30
10750.0 12225.0 90 31
10775.0 12225.0 90 32
10800.0 12225.0 90 33
10825.0 12225.0 90 34
10850.0 12225.0 90 35
10875.0 12225.0 90 36
10900.0 12225.0 90 37
10925.0 12225.0 90 38
10950.0 12225.0 90 39
10975.0 12225.0 90 40
11000.0 12225.0 90 41
11025.0 12225.0 90 42
11050.0 12225.0 90 43
11075.0 12225.0 90 44
11100.0 12225.0 90 45
11125.0 12225.0 90 46
11150.0 12225.0 90 47
11175.0 12225.0 90 48
11200.0 12225.0 90 49
11225.0 12225.0 90 50
11250.0 12225.0 90 51
11275.0 12225.0 90 52
11300.0 12225.0 90 53
11325.0 12225.0 90 54
11350.0 12225.0 90 55
11375.0 12225.0 90 56
11400.0 12225.0 90 57
11425.0 12225.0 90 58
11450.0 12225.0 90 59
11475.0 12225.0 90 60
11500.0 12225.0 90 61
11525.0 12225.0 90 62
11550.0 12225.0 90 63
11575.0 12225.0 90 64
11600.0 12225.0 90 65
11625.0 12225.0 90 66
11650.0 12225.0 90 67
11675.0 12225.0 90 68
11700.0 12225.0 90 69
11725.0 12225.0 90 70
11750.0 12225.0 90 71
11775.0 12225.0 90 72
11800.0 12225.0 90 73
11825.0 12225.0 90 74
11850.0 12225.0 90 75
11875.0 12225.0 90 76
11900.0 12225.0 90 77
11925.0 12225.0 90 78
11950.0 12225.0 90 79
11975.0 12225.0 90 80
12000.0 12225.0 90 81
12025.0 12225.0 90 82
12050.0 12225.0 90 83
12075.0 12225.0 90 84
12100.0 12225.0 90 85
12125.0 12225.0 90 86
12150.0 12225.0 90 87
12175.0 12225.0 90 88
12200.0 12225.0 90 89
12225.0 12225.0 90 90
12250.0 12225.0 90 91
12275.0 12225.0 90 92
12300.0 12225.0 90 93
12325.0 12225.0 90 94
12350.0 12225.0 90 95
12375.0 12225.0 90 96
12400.0 12225.0 90 97
12425.0 12225.0 90 98
12450.0 12225.0 90 99
12475.0 12225.0 90 100
10000.0 12250.0 91 1
10025.0 12250.0 91 2
10050.0 12250.0 91 3
10075.0 12250.0 91 4
10100.0 12250.0 91 5
10125.0 12250.0 91 6
10150.0 12250.0 91 7
10175.0 12250.0 91 8
10200.0 12250.0 91 9
10225.0 12250.0 91 10
10250.0 12250.0 91 11
10275.0 12250.0 91 12
10300.0 12250.0 91 13
10325.0 12250.0 91 14
10350.0 12250.0 91 15
10375.0 12250.0 91 16
10400.0 12250.0 91 17
10425.0 12250.0 91 18
10450.0 12250.0 91 19
10475.0 12250.0 91 20
10500.0 12250.0 91 21
10525.0 12250.0 91 22
10550.0 12250.0 91 23
10575.0 12250.0 91 24
10600.0 12250.0 91 25
10625.0 12250.0 91 26
10650.0 12250.0 91 27
10675.0 12250.0 91 28
10700.0 12250.0 91 29
10725.0 12250.0 91 30
10750.0 12250.0 91 31
10775.0 12250.0 91 32
10800.0 12250.0 91 33
10825.0 12250.0 91 34
10850.0 12250.0 91 35
10875.0 12250.0 91 36
10900.0 12250.0 91 37
10925.0 12250.0 91 38
10950.0 12250.0 91 39
10975.0 12250.0 91 40
11000.0 12250.0 91 41
11025.0 12250.0 91 42
11050.0 12250.0 91 43
11075.0 12250.0 91 44
11100.0 12250.0 91 45
11125.0 12250.0 91 46
11150.0 12250.0 91 47
11175.0 12250.0 91 48
11200.0 12250.0 91 49
11225.0 12250.0 91 50
11250.0 12250.0 91 51
11275.0 12250.0 91 52
11300.0 12250.0 91 53
11325.0 12250.0 91 54
11350.0 12250.0 91 55
11375.0 12250.0 91 56
11400.0 12250.0 91 57
11425.0 12250.0 91 58
11450.0 12250.0 91 59
11475.0 12250.0 91 60
11500.0 12250.0 91 61
11525.0 12250.0 91 62
11550.0 12250.0 91 63
11575.0 12250.0 91 64
11600.0 12250.0 91 65
11625.0 12250.0 91 66
11650.0 12250.0 91 67
11675.0 12250.0 91 68
11700.0 12250.0 91 69
11725.0 12250.0 91 70
11750.0 12250.0 91 71
11775.0 12250.0 91 72
11800.0 12250.0 91 73
11825.0 12250.0 91 74
11850.0 12250.0 91 75
11875.0 12250.0 91 76
11900.0 12250.0 91 77
11925.0 12250.0 91 78
11950.0 12250.0 91 79
11975.0 12250.0 91 80
12000.0 12250.0 91 81
12025.0 12250.0 91 82
12050.0 12250.0 91 83
12075.0 12250.0 91 84
12100.0 12250.0 91 85
12125.0 12250.0 91 86
12150.0 12250.0 91 87
12175.0 12250.0 91 88
12200.0 12250.0 91 89
12225.0 12250.0 91 90
12250.0 12250.0 91 91
12275.0 12250.0 91 92
12300.0 12250.0 91 93
12325.0 12250.0 91 94
12350.0 12250.0 91 95
12375.0 12250.0 91 96
12400.0 12250.0 91 97
12425.0 12250.0 91 98
12450.0 12250.0 91 99
12475.0 12250.0 91 100
10000.0 12275.0 92 1
10025.0 12275.0 92 2
10050.0 12275.0 92 3
10075.0 12275.0 92 4
10100.0 12275.0 92 5
10125.0 12275.0 92 6
10150.0 12275.0 92 7
10175.0 12275.0 92 8
10200.0 12275.0 92 9
10225.0 12275.0 92 10
10250.0 12275.0 92 11
10275.0 12275.0 92 12
10300.0 12275.0 92 13
10325.0 12275.0 92 14
10350.0 12275.0 92 15
10375.0 12275.0 92 16
10400.0 12275.0 92 17
10425.0 12275.0 92 18
10450.0 12275.0 92 19
10475.0 12275.0 92 20
10500.0 12275.0 92 21
10525.0 12275.0 92 22
10550.0 12275.0 92 23
10575.0 12275.0 92 24
10600.0 12275.0 92 25
10625.0 12275.0 92 26
10650.0 12275.0 92 27
10675.0 12275.0 92 28
10700.0 12275.0 92 29
10725.0 12275.0 92 30
10750.0 12275.0 92 31
10775.0 12275.0 92 32
10800.0 12275.0 92 33
10825.0 12275.0 92 34
10850.0 12275.0 92 35
10875.0 12275.0 92 36
10900.0 12275.0 92 37
10925.0 12275.0 92 38
10950.0 12275.0 92 39
10975.0 12275.0 92 40
11000.0 12275.0 92 41
11025.0 12275.0 92 42
11050.0 12275.0 92 43
11075.0 12275.0 92 44
11100.0 12275.0 92 45
11125.0 12275.0 92 46
11150.0 12275.0 92 47
11175.0 12275.0 92 48
11200.0 12275.0 92 49
11225.0 12275.0 92 50
11250.0 12275.0 92 51
11275.0 12275.0 92 52
11300.0 12275.0 92 53
11325.0 12275.0 92 54
11350.0 12275.0 92 55
11375.0 12275.0 92 56
11400.0 12275.0 92 57
11425.0 12275.0 92 58
11450.0 12275.0 92 59
11475.0 12275.0 92 60
11500.0 12275.0 92 61
11525.0 12275.0 92 62
11550.0 12275.0 92 63
11575.0 12275.0 92 64
11600.0 12275.0 92 65
11625.0 12275.0 92 66
11650.0 12275.0 92 67
11675.0 12275.0 92 68
11700.0 12275.0 92 69
11725.0 12275.0 92 70
11750.0 12275.0 92 71
11775.0 12275.0 92 72
11800.0 12275.0 92 73
11825.0 12275.0 92 74
11850.0 12275.0 92 75
11875.0 12275.0 92 76
11900.0 12275.0 92 77
11925.0 12275.0 92 78
11950.0 12275.0 92 79
11975.0 12275.0 92 80
12000.0 12275.0 92 81
12025.0 12275.0 92 82
12050.0 12275.0 92 83
12075.0 12275.0 92 84
12100.0 12275.0 92 85
12125.0 12275.0 92 86
12150.0 12275.0 92 87
12175.0 12275.0 92 88
12200.0 12275.0 92 89
12225.0 12275.0 92 90
12250.0 12275.0 92 91
12275.0 12275.0 92 92
12300.0 12275.0 92 93
12325.0 12275.0 92 94
12350.0 12275.0 92 95
12375.0 12275.0 92 96
12400.0 12275.0 92 97
12425.0 12275.0 92 98
12450.0 12275.0 92 99
12475.0 12275.0 92 100
10000.0 12300.0 93 1
10025.0 12300.0 93 2
10050.0 12300.0 93 3
10075.0 12300.0 93 4
10100.0 12300.0 93 5
10125.0 12300.0 93 6
10150.0 12300.0 93 7
10175.0 12300.0 93 8
10200.0 12300.0 93 9
10225.0 12300.0 93 10
10250.0 12300.0 93 11
10275.0 12300.0 93 12
10300.0 12300.0 93 13
10325.0 12300.0 93 14
10350.0 12300.0 93 15
10375.0 12300.0 93 16
10400.0 12300.0 93 17
10425.0 12300.0 93 18
10450.0 12300.0 93 19
10475.0 12300.0 93 20
10500.0 12300.0 93 21
10525.0 12300.0 93 22
10550.0 12300.0 93 23
10575.0 12300.0 93 24
10600.0 12300.0 93 25
10625.0 12300.0 93 26
10650.0 12300.0 93 27
10675.0 12300.0 93 28
10700.0 12300.0 93 29
10725.0 12300.0 93 30
10750.0 12300.0 93 31
10775.0 12300.0 93 32
10800.0 12300.0 93 33
10825.0 12300.0 93 34
10850.0 12300.0 93 35
10875.0 12300.0 93 36
10900.0 12300.0 93 37
10925.0 12300.0 93 38
10950.0 12300.0 93 39
10975.0 12300.0 93 40
11000.0 12300.0 93 41
11025.0 12300.0 93 42
11050.0 12300.0 93 43
11075.0 12300.0 93 44
11100.0 12300.0 93 45
11125.0 12300.0 93 46
11150.0 12300.0 93 47
11175.0 12300.0 93 48
11200.0 12300.0 93 49
11225.0 12300.0 93 50
11250.0 12300.0 93 51
11275.0 12300.0 93 52
11300.0 12300.0 93 53
11325.0 12300.0 93 54
11350.0 12300.0 93 55
11375.0 12300.0 93 56
11400.0 12300.0 93 57
11425.0 12300.0 93 58
11450.0 12300.0 93 59
11475.0 12300.0 93 60
11500.0 12300.0 93 61
11525.0 12300.0 93 62
11550.0 12300.0 93 63
11575.0 12300.0 93 64
11600.0 12300.0 93 65
11625.0 12300.0 93 66
11650.0 12300.0 93 67
11675.0 12300.0 93 68
11700.0 12300.0 93 69
11725.0 12300.0 93 70
11750.0 12300.0 93 71
11775.0 12300.0 93 72
11800.0 12300.0 93 73
11825.0 12300.0 93 74
11850.0 12300.0 93 75
11875.0 12300.0 93 76
11900.0 12300.0 93 77
11925.0 12300.0 93 78
11950.0 12300.0 93 79
11975.0 12300.0 93 80
12000.0 12300.0 93 81
12025.0 12300.0 93 82
12050.0 12300.0 93 83
12075.0 12300.0 93 84
12100.0 12300.0 93 85
12125.0 12300.0 93 86
12150.0 12300.0 93 87
12175.0 12300.0 93 88
12200.0 12300.0 93 89
12225.0 12300.0 93 90
12250.0 12300.0 93 91
12275.0 12300.0 93 92
12300.0 12300.0 93 93
12325.0 12300.0 93 94
12350.0 12300.0 93 95
12375.0 12300.0 93 96
12400.0 12300.0 93 97
12425.0 12300.0 93 98
12450.0 12300.0 93 99
12475.0 12300.0 93 100
10000.0 12325.0 94 1
10025.0 12325.0 94 2
10050.0 12325.0 94 3
10075.0 12325.0 94 4
10100.0 12325.0 94 5
10125.0 12325.0 94 6
10150.0 12325.0 94 7
10175.0 12325.0 94 8
10200.0 12325.0 94 9
10225.0 12325.0 94 10
10250.0 12325.0 94 11
10275.0 12325.0 94 12
10300.0 12325.0 94 13
10325.0 12325.0 94 14
10350.0 12325.0 94 15
10375.0 12325.0 94 16
10400.0 12325.0 94 17
10425.0 12325.0 94 18
10450.0 12325.0 94 19
10475.0 12325.0 94 20
10500.0 12325.0 94 21
10525.0 12325.0 94 22
10550.0 12325.0 94 23
10575.0 12325.0 94 24
10600.0 12325.0 94 25
10625.0 12325.0 94 26
10650.0 12325.0 94 27
10675.0 12325.0 94 28
10700.0 12325.0 94 29
10725.0 12325.0 94 30
10750.0 12325.0 94 31
10775.0 12325.0 94 32
10800.0 12325.0 94 33
10825.0 12325.0 94 34
10850.0 12325.0 94 35
10875.0 12325.0 94 36
10900.0 12325.0 94 37
10925.0 12325.0 94 38
10950.0 12325.0 94 39
10975.0 12325.0 94 40
11000.0 12325.0 94 41
11025.0 12325.0 94 42
11050.0 12325.0 94 43
11075.0 12325.0 94 44
11100.0 12325.0 94 45
11125.0 12325.0 94 46
11150.0 12325.0 94 47
11175.0 12325.0 94 48
11200.0 12325.0 94 49
11225.0 12325.0 94 50
11250.0 12325.0 94 51
11275.0 12325.0 94 52
11300.0 12325.0 94 53
11325.0 12325.0 94 54
11350.0 12325.0 94 55
11375.0 12325.0 94 56
11400.0 12325.0 94 57
11425.0 12325.0 94 58
11450.0 12325.0 94 59
11475.0 12325.0 94 60
11500.0 12325.0 94 61
11525.0 12325.0 94 62
11550.0 12325.0 94 63
11575.0 12325.0 94 64
11600.0 12325.0 94 65
11625.0 12325.0 94 66
11650.0 12325.0 94 67
11675.0 12325.0 94 68
11700.0 12325.0 94 69
11725.0 12325.0 94 70
11750.0 12325.0 94 71
11775.0 12325.0 94 72
11800.0 12325.0 94 73
11825.0 12325.0 94 74
11850.0 12325.0 94 75
11875.0 12325.0 94 76
11900.0 12325.0 94 77
11925.0 12325.0 94 78
11950.0 12325.0 94 79
11975.0 12325.0 94 80
12000.0 12325.0 94 81
12025.0 12325.0 94 82
12050.0 12325.0 94 83
12075.0 12325.0 94 84
12100.0 12325.0 94 85
12125.0 12325.0 94 86
12150.0 12325.0 94 87
12175.0 12325.0 94 88
12200.0 12325.0 94 89
12225.0 12325.0 94 90
12250.0 12325.0 94 91
12275.0 12325.0 94 92
12300.0 12325.0 94 93
12325.0 12325.0 94 94
12350.0 12325.0 94 95
12375.0 12325.0 94 96
12400.0 12325.0 94 97
12425.0 12325.0 94 98
12450.0 12325.0 94 99
12475.0 12325.0 94 100
10000.0 12350.0 95 1
10025.0 12350.0 95 2
10050.0 12350.0 95 3
10075.0 12350.0 95 4
10100.0 12350.0 95 5
10125.0 12350.0 95 6
10150.0 12350.0 95 7
10175.0 12350.0 95 8
10200.0 12350.0 95 9
10225.0 12350.0 95 10
10250.0 12350.0 95 11
10275.0 12350.0 95 12
10300.0 12350.0 95 13
10325.0 12350.0 95 14
10350.0 12350.0 95 15
10375.0 12350.0 95 16
10400.0 12350.0 95 17
10425.0 12350.0 95 18
10450.0 12350.0 95 19
10475.0 12350.0 95 20
10500.0 12350.0 95 21
10525.0 12350.0 95 22
10550.0 12350.0 95 23
10575.0 12350.0 95 24
10600.0 12350.0 95 25
10625.0 12350.0 95 26
10650.0 12350.0 95 27
10675.0 12350.0 95 28
10700.0 12350.0 95 29
10725.0 12350.0 95 30
10750.0 12350.0 95 31
10775.0 12350.0 95 32
10800.0 12350.0 95 33
10825.0 12350.0 95 34
10850.0 12350.0 95 35
10875.0 12350.0 95 36
10900.0 12350.0 95 37
10925.0 12350.0 95 38
10950.0 12350.0 95 39
10975.0 12350.0 95 40
11000.0 12350.0 95 41
11025.0 12350.0 95 42
11050.0 12350.0 95 43
11075.0 12350.0 95 44
11100.0 12350.0 95 45
11125.0 12350.0 95 46
11150.0 12350.0 95 47
11175.0 12350.0 95 48
11200.0 12350.0 95 49
11225.0 12350.0 95 50
11250.0 12350.0 95 51
11275.0 12350.0 95 52
11300.0 12350.0 95 53
